DateTime,SpCondShallow_uS/cm,ODOShallow_mg/L,TempShallow_C,pHShallow,TurbShallow_NTU+,ChlRFUShallow_RFU,n_obs_SpCondShallow_uS/cm,n_obs_ODOShallow_mg/L,n_obs_TempShallow_C,n_obs_pHShallow,n_obs_TurbShallow_NTU+,n_obs_ChlRFUShallow_RFU
2017-12-03,,,,,,,0,0,0,0,0,0
2017-12-04,,,,,,,0,0,0,0,0,0
2017-12-05,,,,,,,0,0,0,0,0,0
2017-12-06,,,,,,,0,0,0,0,0,0
2017-12-07,,,,,,,0,0,0,0,0,0
2017-12-08,,,,,,,0,0,0,0,0,0
2017-12-09,,,,,,,0,0,0,0,0,0
2017-12-10,,,,,,,0,0,0,0,0,0
2017-12-11,,,,,,,0,0,0,0,0,0
2017-12-12,,,,,,,0,0,0,0,0,0
2017-12-13,,,,,,,0,0,0,0,0,0
2017-12-14,,,,,,,0,0,0,0,0,0
2017-12-15,,,,,,,0,0,0,0,0,0
2017-12-16,,,,,,,0,0,0,0,0,0
2017-12-17,,,,,,,0,0,0,0,0,0
2017-12-18,,,,,,,0,0,0,0,0,0
2017-12-19,,,,,,,0,0,0,0,0,0
2017-12-20,,,,,,,0,0,0,0,0,0
2017-12-21,,,,,,,0,0,0,0,0,0
2017-12-22,,,,,,,0,0,0,0,0,0
2017-12-23,,,,,,,0,0,0,0,0,0
2017-12-24,,,,,,,0,0,0,0,0,0
2017-12-25,,,,,,,0,0,0,0,0,0
2017-12-26,,,,,,,0,0,0,0,0,0
2017-12-27,,,,,,,0,0,0,0,0,0
2017-12-28,,,,,,,0,0,0,0,0,0
2017-12-29,,,,,,,0,0,0,0,0,0
2017-12-30,,,,,,,0,0,0,0,0,0
2017-12-31,,,,,,,0,0,0,0,0,0
2018-01-01,,,,,,,0,0,0,0,0,0
2018-01-02,,,,,,,0,0,0,0,0,0
2018-01-03,,,,,,,0,0,0,0,0,0
2018-01-04,,,,,,,0,0,0,0,0,0
2018-01-05,,,,,,,0,0,0,0,0,0
2018-01-06,,,,,,,0,0,0,0,0,0
2018-01-07,,,,,,,0,0,0,0,0,0
2018-01-08,,,,,,,0,0,0,0,0,0
2018-01-09,,,,,,,0,0,0,0,0,0
2018-01-10,,,,,,,0,0,0,0,0,0
2018-01-11,,,,,,,0,0,0,0,0,0
2018-01-12,,,,,,,0,0,0,0,0,0
2018-01-13,,,,,,,0,0,0,0,0,0
2018-01-14,,,,,,,0,0,0,0,0,0
2018-01-15,,,,,,,0,0,0,0,0,0
2018-01-16,,,,,,,0,0,0,0,0,0
2018-01-17,,,,,,,0,0,0,0,0,0
2018-01-18,,,,,,,0,0,0,0,0,0
2018-01-19,,,,,,,0,0,0,0,0,0
2018-01-20,,,,,,,0,0,0,0,0,0
2018-01-21,,,,,,,0,0,0,0,0,0
2018-01-22,,,,,,,0,0,0,0,0,0
2018-01-23,,,,,,,0,0,0,0,0,0
2018-01-24,,,,,,,0,0,0,0,0,0
2018-01-25,,,,,,,0,0,0,0,0,0
2018-01-26,,,,,,,0,0,0,0,0,0
2018-01-27,,,,,,,0,0,0,0,0,0
2018-01-28,,,,,,,0,0,0,0,0,0
2018-01-29,,,,,,,0,0,0,0,0,0
2018-01-30,,,,,,,0,0,0,0,0,0
2018-01-31,,,,,,,0,0,0,0,0,0
2018-02-01,,,,,,,0,0,0,0,0,0
2018-02-02,,,,,,,0,0,0,0,0,0
2018-02-03,,,,,,,0,0,0,0,0,0
2018-02-04,,,,,,,0,0,0,0,0,0
2018-02-05,,,,,,,0,0,0,0,0,0
2018-02-06,,,,,,,0,0,0,0,0,0
2018-02-07,,,,,,,0,0,0,0,0,0
2018-02-08,,,,,,,0,0,0,0,0,0
2018-02-09,,,,,,,0,0,0,0,0,0
2018-02-10,,,,,,,0,0,0,0,0,0
2018-02-11,,,,,,,0,0,0,0,0,0
2018-02-12,,,,,,,0,0,0,0,0,0
2018-02-13,,,,,,,0,0,0,0,0,0
2018-02-14,,,,,,,0,0,0,0,0,0
2018-02-15,,,,,,,0,0,0,0,0,0
2018-02-16,,,,,,,0,0,0,0,0,0
2018-02-17,,,,,,,0,0,0,0,0,0
2018-02-18,,,,,,,0,0,0,0,0,0
2018-02-19,,,,,,,0,0,0,0,0,0
2018-02-20,,,,,,,0,0,0,0,0,0
2018-02-21,,,,,,,0,0,0,0,0,0
2018-02-22,,,,,,,0,0,0,0,0,0
2018-02-23,,,,,,,0,0,0,0,0,0
2018-02-24,,,,,,,0,0,0,0,0,0
2018-02-25,,,,,,,0,0,0,0,0,0
2018-02-26,,,,,,,0,0,0,0,0,0
2018-02-27,,,,,,,0,0,0,0,0,0
2018-02-28,,,,,,,0,0,0,0,0,0
2018-03-01,,,,,,,0,0,0,0,0,0
2018-03-02,,,,,,,0,0,0,0,0,0
2018-03-03,,,,,,,0,0,0,0,0,0
2018-03-04,,,,,,,0,0,0,0,0,0
2018-03-05,,,,,,,0,0,0,0,0,0
2018-03-06,,,,,,,0,0,0,0,0,0
2018-03-07,,,,,,,0,0,0,0,0,0
2018-03-08,,,,,,,0,0,0,0,0,0
2018-03-09,,,,,,,0,0,0,0,0,0
2018-03-10,,,,,,,0,0,0,0,0,0
2018-03-11,,,,,,,0,0,0,0,0,0
2018-03-12,,,,,,,0,0,0,0,0,0
2018-03-13,,,,,,,0,0,0,0,0,0
2018-03-14,,,,,,,0,0,0,0,0,0
2018-03-15,,,,,,,0,0,0,0,0,0
2018-03-16,,,,,,,0,0,0,0,0,0
2018-03-17,,,,,,,0,0,0,0,0,0
2018-03-18,,,,,,,0,0,0,0,0,0
2018-03-19,,,,,,,0,0,0,0,0,0
2018-03-20,,,,,,,0,0,0,0,0,0
2018-03-21,,,,,,,0,0,0,0,0,0
2018-03-22,,,,,,,0,0,0,0,0,0
2018-03-23,,,,,,,0,0,0,0,0,0
2018-03-24,,,,,,,0,0,0,0,0,0
2018-03-25,,,,,,,0,0,0,0,0,0
2018-03-26,,,,,,,0,0,0,0,0,0
2018-03-27,,,,,,,0,0,0,0,0,0
2018-03-28,,,,,,,0,0,0,0,0,0
2018-03-29,,,,,,,0,0,0,0,0,0
2018-03-30,,,,,,,0,0,0,0,0,0
2018-03-31,,,,,,,0,0,0,0,0,0
2018-04-01,,,,,,,0,0,0,0,0,0
2018-04-02,,,,,,,0,0,0,0,0,0
2018-04-03,,,,,,,0,0,0,0,0,0
2018-04-04,,,,,,,0,0,0,0,0,0
2018-04-05,,,,,,,0,0,0,0,0,0
2018-04-06,,,,,,,0,0,0,0,0,0
2018-04-07,,,,,,,0,0,0,0,0,0
2018-04-08,,,,,,,0,0,0,0,0,0
2018-04-09,,,,,,,0,0,0,0,0,0
2018-04-10,,,,,,,0,0,0,0,0,0
2018-04-11,,,,,,,0,0,0,0,0,0
2018-04-12,,,,,,,0,0,0,0,0,0
2018-04-13,,,,,,,0,0,0,0,0,0
2018-04-14,,,,,,,0,0,0,0,0,0
2018-04-15,,,,,,,0,0,0,0,0,0
2018-04-16,,,,,,,0,0,0,0,0,0
2018-04-17,,,,,,,0,0,0,0,0,0
2018-04-18,,,,,,,0,0,0,0,0,0
2018-04-19,,,,,,,0,0,0,0,0,0
2018-04-20,,,,,,,0,0,0,0,0,0
2018-04-21,,,,,,,0,0,0,0,0,0
2018-04-22,,,,,,,0,0,0,0,0,0
2018-04-23,,,,,,,0,0,0,0,0,0
2018-04-24,,,,,,,0,0,0,0,0,0
2018-04-25,,,,,,,0,0,0,0,0,0
2018-04-26,,,,,,,0,0,0,0,0,0
2018-04-27,,,,,,,0,0,0,0,0,0
2018-04-28,,,,,,,0,0,0,0,0,0
2018-04-29,,,,,,,0,0,0,0,0,0
2018-04-30,,,,,,,0,0,0,0,0,0
2018-05-01,,,,,,,0,0,0,0,0,0
2018-05-02,,,,,,,0,0,0,0,0,0
2018-05-03,,,,,,,0,0,0,0,0,0
2018-05-04,,,,,,,0,0,0,0,0,0
2018-05-05,,,,,,,0,0,0,0,0,0
2018-05-06,,,,,,,0,0,0,0,0,0
2018-05-07,,,,,,,0,0,0,0,0,0
2018-05-08,,,,,,,0,0,0,0,0,0
2018-05-09,,,,,,,0,0,0,0,0,0
2018-05-10,,,,,,,0,0,0,0,0,0
2018-05-11,,,,,,,0,0,0,0,0,0
2018-05-12,,,,,,,0,0,0,0,0,0
2018-05-13,,,,,,,0,0,0,0,0,0
2018-05-14,,,,,,,0,0,0,0,0,0
2018-05-15,,,,,,,0,0,0,0,0,0
2018-05-16,,,,,,,0,0,0,0,0,0
2018-05-17,,,,,,,0,0,0,0,0,0
2018-05-18,,,,,,,0,0,0,0,0,0
2018-05-19,,,,,,,0,0,0,0,0,0
2018-05-20,,,,,,,0,0,0,0,0,0
2018-05-21,,,,,,,0,0,0,0,0,0
2018-05-22,,,,,,,0,0,0,0,0,0
2018-05-23,,,,,,,0,0,0,0,0,0
2018-05-24,,,,,,,0,0,0,0,0,0
2018-05-25,,,,,,,0,0,0,0,0,0
2018-05-26,,,,,,,0,0,0,0,0,0
2018-05-27,,,,,,,0,0,0,0,0,0
2018-05-28,,,,,,,0,0,0,0,0,0
2018-05-29,,,,,,,0,0,0,0,0,0
2018-05-30,654.0,8.65,21.05,8.11,0.9,1.1,50,50,50,50,50,50
2018-05-31,652.0,8.27,20.995,8.09,1.2,1.2,144,144,144,144,144,144
2018-06-01,649.0,8.045,20.055,8.07,1.5,1.6,144,144,144,144,144,144
2018-06-02,647.0,8.114999999999998,19.145,8.09,1.7,1.8,144,144,144,144,144,144
2018-06-03,644.0,8.35,17.96,8.08,5.75,2.1,144,144,144,144,144,144
2018-06-04,644.0,8.765,17.25,8.13,3.0,2.2,144,144,144,144,144,144
2018-06-05,642.0,9.114999999999998,18.045,8.16,1.9,1.9,144,144,144,144,144,144
2018-06-06,642.0,8.71,17.95,8.14,1.6,1.9,144,144,144,144,144,144
2018-06-07,643.0,8.91,18.18,8.15,1.4,1.9,144,144,144,144,144,144
2018-06-08,644.0,8.934999999999999,18.695,8.15,1.4,1.8,132,132,132,132,132,132
2018-06-09,642.0,8.705,19.085,8.16,1.6,1.9,144,144,144,144,144,144
2018-06-10,642.0,8.635000000000002,19.064999999999998,8.16,2.0,2.0,144,144,144,144,144,144
2018-06-11,643.0,8.614999999999998,19.85,8.18,2.4,1.8,144,144,144,144,144,144
2018-06-12,641.0,8.42,19.155,8.16,2.6,1.85,144,144,144,144,144,144
2018-06-13,642.0,8.524999999999999,18.52,8.18,2.7,1.6,144,144,144,144,144,144
2018-06-14,643.0,8.65,18.29,8.21,2.5,1.4,129,129,129,129,129,129
2018-06-15,643.0,8.81,18.51,8.26,2.8,1.5,144,144,144,144,144,144
2018-06-16,643.0,8.63,18.335,8.254999999999999,3.3,1.7,144,144,144,144,144,144
2018-06-17,643.0,9.51,18.735,8.32,3.7,1.9,144,144,144,144,144,144
2018-06-18,642.0,10.07,18.85,8.35,5.3,1.9,144,144,144,144,144,144
2018-06-19,640.0,12.51,20.759999999999998,8.53,8.350000000000001,2.4,144,144,144,144,144,144
2018-06-20,640.0,12.64,20.46,8.54,3.9,2.0,121,121,121,121,121,121
2018-06-21,607.0,14.57,20.72,8.61,5.8,2.4,144,144,144,144,144,144
2018-06-22,611.0,16.020000000000003,21.875,8.64,6.95,2.3,132,134,134,134,134,134
2018-06-23,626.0,13.09,21.84,8.55,4.25,1.8,144,144,144,144,144,144
2018-06-24,626.0,11.495000000000001,21.88,8.504999999999999,4.8,2.1,144,144,144,144,144,144
2018-06-25,631.0,10.05,21.82,8.43,4.8,2.2,144,144,144,144,144,144
2018-06-26,631.0,9.36,22.1,8.37,4.3,2.4,135,135,135,135,135,135
2018-06-27,626.0,8.43,21.835,8.31,6.3,3.2,144,144,144,144,144,144
2018-06-28,629.0,8.55,21.6,8.3,5.7,3.6,144,144,144,144,144,144
2018-06-29,627.0,9.629999999999999,21.86,8.41,7.1,3.2,144,144,144,144,144,144
2018-06-30,622.0,10.415,21.98,8.54,10.399999999999999,3.3,144,144,144,144,144,144
2018-07-01,621.0,10.5,21.7,8.54,13.2,3.2,144,144,144,144,144,144
2018-07-02,617.0,10.13,21.384999999999998,8.53,14.55,3.6,144,144,144,144,144,144
2018-07-03,616.0,9.825,21.07,8.555,16.35,4.0,144,144,144,144,144,144
2018-07-04,617.0,10.184999999999999,20.950000000000003,8.56,17.3,4.0,134,134,134,134,134,134
2018-07-05,607.0,10.59,20.835,8.64,22.35,4.0,141,144,144,144,144,144
2018-07-06,608.0,10.125,20.47,8.61,17.25,4.0,144,144,144,144,144,144
2018-07-07,603.0,9.844999999999999,20.479999999999997,8.605,12.55,3.0,134,134,134,134,134,134
2018-07-08,596.0,10.04,21.785,8.66,19.0,3.5,144,144,144,144,144,144
2018-07-09,597.0,10.07,22.28,8.665,27.05,4.2,144,144,144,144,144,144
2018-07-10,590.0,10.27,22.82,8.64,29.3,4.4,131,131,131,131,131,131
2018-07-11,590.0,8.715,22.5,8.57,23.1,3.9,144,144,144,144,144,144
2018-07-12,591.0,6.824999999999999,22.08,8.38,16.1,3.1,144,144,144,144,144,144
2018-07-13,588.0,7.48,22.04,8.445,22.7,3.6,124,124,124,124,124,124
2018-07-14,592.0,9.254999999999999,22.57,8.63,24.2,4.2,144,144,144,144,144,144
2018-07-15,588.5,7.98,22.58,8.52,22.05,3.8,144,144,144,144,144,144
2018-07-16,594.0,7.21,21.405,8.41,13.9,3.7,144,144,144,144,144,144
2018-07-17,594.0,7.41,21.02,8.42,9.8,4.2,136,136,136,136,136,135
2018-07-18,589.0,6.8,21.25,8.4,7.7,4.1,144,144,144,144,144,144
2018-07-19,588.0,7.39,21.71,8.45,8.6,4.4,131,131,131,131,131,131
2018-07-20,587.0,8.785,22.53,8.56,8.9,4.8,144,144,144,144,144,144
2018-07-21,588.0,7.975,22.884999999999998,8.504999999999999,8.5,4.6,144,144,144,144,144,144
2018-07-22,588.0,6.535,22.39,8.34,6.5,4.0,144,144,144,144,144,144
2018-07-23,590.0,6.9,22.0,8.305,7.6,4.3,144,144,144,144,144,144
2018-07-24,589.5,7.595,21.09,8.32,7.2,4.3,144,144,144,144,144,144
2018-07-25,587.0,7.855,20.78,8.35,7.5,4.4,144,144,144,144,144,144
2018-07-26,587.0,7.385,20.375,8.32,7.4,4.0,144,144,144,144,144,144
2018-07-27,591.0,7.3,20.19,8.3,7.2,4.1,144,144,144,144,144,144
2018-07-28,594.0,8.7,20.195,8.44,7.4,3.9,143,144,144,144,144,144
2018-07-29,596.0,9.295,20.295,8.53,7.6,3.9,144,144,144,144,144,144
2018-07-30,597.0,9.82,20.58,8.56,7.8,3.7,144,144,144,144,144,144
2018-07-31,595.0,11.754999999999999,22.75,8.72,7.3,3.1,144,144,144,144,144,144
2018-08-01,595.0,10.36,22.15,8.69,7.2,3.1,144,144,144,144,144,144
2018-08-02,596.0,8.68,21.740000000000002,8.56,7.7,3.1,144,144,144,144,144,144
2018-08-03,598.0,6.905,21.195,8.38,6.3,3.0,144,144,144,144,144,144
2018-08-04,596.0,10.09,22.81,8.61,8.5,3.4,144,144,144,144,144,144
2018-08-05,600.0,7.17,21.9,8.38,6.9,3.5,144,144,144,144,144,144
2018-08-06,600.0,6.890000000000001,21.61,8.335,6.3,3.7,144,144,144,144,144,144
2018-08-07,599.0,8.395,21.665,8.47,8.2,3.7,144,144,144,144,144,144
2018-08-08,599.0,9.215,22.185000000000002,8.545,8.649999999999999,3.7,144,144,144,144,144,144
2018-08-09,600.0,8.835,22.35,8.504999999999999,8.6,3.25,144,144,144,144,144,144
2018-08-10,601.0,8.68,22.59,8.47,8.6,3.6,131,131,131,131,131,131
2018-08-11,602.0,8.48,22.94,8.49,5.3,3.3,141,141,141,141,141,141
2018-08-12,602.0,7.77,22.814999999999998,8.47,5.1,3.2,144,144,144,144,144,144
2018-08-13,602.0,8.35,23.3,8.49,5.2,3.5,144,144,144,144,144,144
2018-08-14,606.0,5.87,22.145,8.15,3.7,3.4,144,144,144,144,144,144
2018-08-15,606.0,5.395,21.23,8.085,3.7,3.8,86,86,86,86,86,86
2018-08-16,,,,,,,0,0,0,0,0,0
2018-08-17,,,,,,,0,0,0,0,0,0
2018-08-18,605.0,10.175,22.14,8.545,4.85,3.9,36,36,36,36,36,36
2018-08-19,606.0,8.46,21.55,8.44,5.7,3.8,144,144,144,144,144,144
2018-08-20,607.0,6.865,20.855,8.3,5.6,3.6,144,144,144,144,144,144
2018-08-21,606.0,7.375,20.515,8.375,5.1,3.8,144,144,144,144,144,144
2018-08-22,608.0,7.75,20.355,8.39,5.3,4.0,134,134,134,134,134,134
2018-08-23,608.0,7.2,19.865000000000002,8.35,5.2,4.1,144,144,144,144,144,144
2018-08-24,609.0,7.71,20.01,8.37,5.3,3.7,131,131,131,131,131,131
2018-08-25,610.0,8.49,20.33,8.47,6.1,3.7,144,144,144,144,144,144
2018-08-26,611.0,7.415,19.155,8.38,6.1,3.2,144,144,144,144,144,144
2018-08-27,610.0,6.725,18.36,8.38,6.8,3.4,144,144,144,144,144,144
2018-08-28,612.0,5.885,17.7,8.24,7.2,3.4,144,144,144,144,144,144
2018-08-29,612.0,5.4350000000000005,17.5,8.12,7.35,3.2,130,130,130,130,130,130
2018-08-30,611.0,6.89,17.06,8.26,7.4,2.8,143,143,143,143,143,143
2018-08-31,612.0,7.39,17.41,8.28,7.5,3.0,144,144,144,144,144,144
2018-09-01,612.0,7.485,17.13,8.29,7.6,3.1,144,144,144,144,144,144
2018-09-02,613.0,7.575,16.91,8.31,7.8,3.3,144,144,144,144,144,144
2018-09-03,613.0,7.96,16.475,8.3,8.3,3.3,144,144,144,144,144,144
2018-09-04,614.0,8.425,16.18,8.36,7.8,3.0,144,144,144,144,144,144
2018-09-05,615.0,7.96,15.63,8.27,7.8,2.9,144,144,144,144,144,144
2018-09-06,616.0,7.945,15.31,8.22,7.0,2.7,122,122,121,122,122,122
2018-09-07,616.0,8.95,15.495000000000001,8.325,6.3,2.4,144,144,144,144,144,144
2018-09-08,618.0,8.43,15.24,8.25,6.2,2.4,144,144,144,144,144,144
2018-09-09,619.5,8.129999999999999,15.52,8.17,5.3,2.3,144,144,144,144,144,144
2018-09-10,621.0,7.555,15.37,8.05,5.2,2.4,144,144,144,144,144,144
2018-09-11,622.0,7.96,15.455,8.11,5.75,2.8,144,144,144,144,144,144
2018-09-12,623.0,7.895,15.31,8.04,5.5,2.6,144,144,144,144,144,144
2018-09-13,624.0,8.035,14.83,8.06,4.8,2.9,144,144,144,144,144,144
2018-09-14,624.0,7.97,14.67,8.03,4.5,2.9,144,144,144,144,144,144
2018-09-15,624.0,8.19,14.19,8.06,4.1,3.0,144,144,144,144,144,144
2018-09-16,623.0,8.215,13.78,8.08,4.1,2.8,144,144,144,144,144,144
2018-09-17,621.0,8.385000000000002,13.5,8.05,3.8,2.6,144,144,144,144,144,144
2018-09-18,621.0,8.705,13.26,8.12,3.9,2.7,134,134,134,134,134,134
2018-09-19,621.0,9.030000000000001,13.175,8.19,4.0,2.6,144,144,144,144,144,144
2018-09-20,620.5,8.64,12.93,8.15,4.1,2.2,144,144,144,144,144,144
2018-09-21,623.0,8.114999999999998,12.46,8.13,3.6,2.0,144,144,144,144,144,144
2018-09-22,624.0,8.05,11.69,8.1,3.6,1.8,144,144,144,144,144,144
2018-09-23,623.0,8.36,10.965,8.06,3.7,1.7,144,144,144,144,144,144
2018-09-24,623.0,8.94,9.76,8.04,3.5,1.6,144,144,144,144,144,144
2018-09-25,623.0,9.28,9.2,8.08,3.5,1.8,144,144,144,144,144,144
2018-09-26,624.0,9.48,9.05,8.12,3.7,1.8,144,144,144,144,144,144
2018-09-27,623.0,10.07,8.94,8.18,3.9,1.8,144,144,144,144,144,144
2018-09-28,623.0,10.1,8.95,8.165,4.0,1.7,144,144,144,144,144,144
2018-09-29,620.0,10.094999999999999,8.62,8.15,3.5,1.5,144,144,144,144,144,144
2018-09-30,620.0,10.19,8.25,8.19,3.3,1.6,144,144,144,144,144,144
2018-10-01,620.0,10.22,7.73,8.19,2.9,1.6,144,144,144,144,144,144
2018-10-02,615.0,10.265,7.25,8.21,2.6,1.5,144,144,144,144,144,144
2018-10-03,618.0,10.23,6.85,8.19,2.4,1.7,144,144,144,144,144,144
2018-10-04,617.0,10.42,6.34,8.2,2.4,1.9,144,144,144,144,144,144
2018-10-05,616.0,10.84,5.8,8.23,2.3,1.8,69,69,69,69,69,69
2018-10-06,,,,,,,0,0,0,0,0,0
2018-10-07,,,,,,,0,0,0,0,0,0
2018-10-08,,,,,,,0,0,0,0,0,0
2018-10-09,,,,,,,0,0,0,0,0,0
2018-10-10,,,,,,,0,0,0,0,0,0
2018-10-11,,,,,,,0,0,0,0,0,0
2018-10-12,,,,,,,0,0,0,0,0,0
2018-10-13,,,,,,,0,0,0,0,0,0
2018-10-14,,,,,,,0,0,0,0,0,0
2018-10-15,,,,,,,0,0,0,0,0,0
2018-10-16,,,,,,,0,0,0,0,0,0
2018-10-17,,,,,,,0,0,0,0,0,0
2018-10-18,,,,,,,0,0,0,0,0,0
2018-10-19,,,,,,,0,0,0,0,0,0
2018-10-20,,,,,,,0,0,0,0,0,0
2018-10-21,,,,,,,0,0,0,0,0,0
2018-10-22,,,,,,,0,0,0,0,0,0
2018-10-23,,,,,,,0,0,0,0,0,0
2018-10-24,,,,,,,0,0,0,0,0,0
2018-10-25,,,,,,,0,0,0,0,0,0
2018-10-26,,,,,,,0,0,0,0,0,0
2018-10-27,,,,,,,0,0,0,0,0,0
2018-10-28,,,,,,,0,0,0,0,0,0
2018-10-29,,,,,,,0,0,0,0,0,0
2018-10-30,,,,,,,0,0,0,0,0,0
2018-10-31,,,,,,,0,0,0,0,0,0
2018-11-01,,,,,,,0,0,0,0,0,0
2018-11-02,,,,,,,0,0,0,0,0,0
2018-11-03,,,,,,,0,0,0,0,0,0
2018-11-04,,,,,,,0,0,0,0,0,0
2018-11-05,,,,,,,0,0,0,0,0,0
2018-11-06,,,,,,,0,0,0,0,0,0
2018-11-07,,,,,,,0,0,0,0,0,0
2018-11-08,,,,,,,0,0,0,0,0,0
2018-11-09,,,,,,,0,0,0,0,0,0
2018-11-10,,,,,,,0,0,0,0,0,0
2018-11-11,,,,,,,0,0,0,0,0,0
2018-11-12,,,,,,,0,0,0,0,0,0
2018-11-13,,,,,,,0,0,0,0,0,0
2018-11-14,,,,,,,0,0,0,0,0,0
2018-11-15,,,,,,,0,0,0,0,0,0
2018-11-16,,,,,,,0,0,0,0,0,0
2018-11-17,,,,,,,0,0,0,0,0,0
2018-11-18,,,,,,,0,0,0,0,0,0
2018-11-19,,,,,,,0,0,0,0,0,0
2018-11-20,,,,,,,0,0,0,0,0,0
2018-11-21,,,,,,,0,0,0,0,0,0
2018-11-22,,,,,,,0,0,0,0,0,0
2018-11-23,,,,,,,0,0,0,0,0,0
2018-11-24,,,,,,,0,0,0,0,0,0
2018-11-25,,,,,,,0,0,0,0,0,0
2018-11-26,,,,,,,0,0,0,0,0,0
2018-11-27,,,,,,,0,0,0,0,0,0
2018-11-28,,,,,,,0,0,0,0,0,0
2018-11-29,,,,,,,0,0,0,0,0,0
2018-11-30,,,,,,,0,0,0,0,0,0
2018-12-01,,,,,,,0,0,0,0,0,0
2018-12-02,,,,,,,0,0,0,0,0,0
2018-12-03,,,,,,,0,0,0,0,0,0
2018-12-04,,,,,,,0,0,0,0,0,0
2018-12-05,,,,,,,0,0,0,0,0,0
2018-12-06,,,,,,,0,0,0,0,0,0
2018-12-07,,,,,,,0,0,0,0,0,0
2018-12-08,,,,,,,0,0,0,0,0,0
2018-12-09,,,,,,,0,0,0,0,0,0
2018-12-10,,,,,,,0,0,0,0,0,0
2018-12-11,,,,,,,0,0,0,0,0,0
2018-12-12,,,,,,,0,0,0,0,0,0
2018-12-13,,,,,,,0,0,0,0,0,0
2018-12-14,,,,,,,0,0,0,0,0,0
2018-12-15,,,,,,,0,0,0,0,0,0
2018-12-16,,,,,,,0,0,0,0,0,0
2018-12-17,,,,,,,0,0,0,0,0,0
2018-12-18,,,,,,,0,0,0,0,0,0
2018-12-19,,,,,,,0,0,0,0,0,0
2018-12-20,,,,,,,0,0,0,0,0,0
2018-12-21,,,,,,,0,0,0,0,0,0
2018-12-22,,,,,,,0,0,0,0,0,0
2018-12-23,,,,,,,0,0,0,0,0,0
2018-12-24,,,,,,,0,0,0,0,0,0
2018-12-25,,,,,,,0,0,0,0,0,0
2018-12-26,,,,,,,0,0,0,0,0,0
2018-12-27,,,,,,,0,0,0,0,0,0
2018-12-28,,,,,,,0,0,0,0,0,0
2018-12-29,,,,,,,0,0,0,0,0,0
2018-12-30,,,,,,,0,0,0,0,0,0
2018-12-31,,,,,,,0,0,0,0,0,0
2019-01-01,,,,,,,0,0,0,0,0,0
2019-01-02,,,,,,,0,0,0,0,0,0
2019-01-03,,,,,,,0,0,0,0,0,0
2019-01-04,,,,,,,0,0,0,0,0,0
2019-01-05,,,,,,,0,0,0,0,0,0
2019-01-06,,,,,,,0,0,0,0,0,0
2019-01-07,,,,,,,0,0,0,0,0,0
2019-01-08,,,,,,,0,0,0,0,0,0
2019-01-09,,,,,,,0,0,0,0,0,0
2019-01-10,,,,,,,0,0,0,0,0,0
2019-01-11,,,,,,,0,0,0,0,0,0
2019-01-12,,,,,,,0,0,0,0,0,0
2019-01-13,,,,,,,0,0,0,0,0,0
2019-01-14,,,,,,,0,0,0,0,0,0
2019-01-15,,,,,,,0,0,0,0,0,0
2019-01-16,,,,,,,0,0,0,0,0,0
2019-01-17,,,,,,,0,0,0,0,0,0
2019-01-18,,,,,,,0,0,0,0,0,0
2019-01-19,,,,,,,0,0,0,0,0,0
2019-01-20,,,,,,,0,0,0,0,0,0
2019-01-21,,,,,,,0,0,0,0,0,0
2019-01-22,,,,,,,0,0,0,0,0,0
2019-01-23,,,,,,,0,0,0,0,0,0
2019-01-24,,,,,,,0,0,0,0,0,0
2019-01-25,,,,,,,0,0,0,0,0,0
2019-01-26,,,,,,,0,0,0,0,0,0
2019-01-27,,,,,,,0,0,0,0,0,0
2019-01-28,,,,,,,0,0,0,0,0,0
2019-01-29,,,,,,,0,0,0,0,0,0
2019-01-30,,,,,,,0,0,0,0,0,0
2019-01-31,,,,,,,0,0,0,0,0,0
2019-02-01,,,,,,,0,0,0,0,0,0
2019-02-02,,,,,,,0,0,0,0,0,0
2019-02-03,,,,,,,0,0,0,0,0,0
2019-02-04,,,,,,,0,0,0,0,0,0
2019-02-05,,,,,,,0,0,0,0,0,0
2019-02-06,,,,,,,0,0,0,0,0,0
2019-02-07,,,,,,,0,0,0,0,0,0
2019-02-08,,,,,,,0,0,0,0,0,0
2019-02-09,,,,,,,0,0,0,0,0,0
2019-02-10,,,,,,,0,0,0,0,0,0
2019-02-11,,,,,,,0,0,0,0,0,0
2019-02-12,,,,,,,0,0,0,0,0,0
2019-02-13,,,,,,,0,0,0,0,0,0
2019-02-14,,,,,,,0,0,0,0,0,0
2019-02-15,,,,,,,0,0,0,0,0,0
2019-02-16,,,,,,,0,0,0,0,0,0
2019-02-17,,,,,,,0,0,0,0,0,0
2019-02-18,,,,,,,0,0,0,0,0,0
2019-02-19,,,,,,,0,0,0,0,0,0
2019-02-20,,,,,,,0,0,0,0,0,0
2019-02-21,,,,,,,0,0,0,0,0,0
2019-02-22,,,,,,,0,0,0,0,0,0
2019-02-23,,,,,,,0,0,0,0,0,0
2019-02-24,,,,,,,0,0,0,0,0,0
2019-02-25,,,,,,,0,0,0,0,0,0
2019-02-26,,,,,,,0,0,0,0,0,0
2019-02-27,,,,,,,0,0,0,0,0,0
2019-02-28,,,,,,,0,0,0,0,0,0
2019-03-01,,,,,,,0,0,0,0,0,0
2019-03-02,,,,,,,0,0,0,0,0,0
